Date,Time,lat,lng,alt,G1,G2,G3,G4
11/19/2019/,7:39:14,6.800108,79.901031,100.7,102,104,18.5777,0.2153
11/19/2019/,7:39:25,6.800118,79.901031,100.7,102,104,17.6012,0.2056
11/19/2019/,7:39:25,6.800118,79.901031,100.7,109,112,17.6012,0.2056
11/19/2019/,7:39:25,6.800118,79.901031,100.7,115,118,17.6012,0.2251
11/19/2019/,7:39:36,6.800131,79.901031,100.7,122,125,16.6246,0.2153
11/19/2019/,7:39:36,6.800131,79.901031,100.7,114,117,16.6246,0.2153
11/19/2019/,7:39:36,6.800131,79.901031,100.7,109,112,18.5777,0.2251
11/19/2019/,7:39:47,6.800141,79.901024,100.7,99,101,15.6481,0.2251
11/19/2019/,7:39:47,6.800141,79.901024,100.7,98,100,15.6481,0.2251
11/19/2019/,7:39:47,6.800141,79.901024,100.7,97,99,16.6246,0.2056
11/19/2019/,7:39:58,6.800148,79.901016,100.7,101,103,18.5777,0.2153
11/19/2019/,7:39:58,6.800148,79.901016,100.7,108,111,18.5777,0.2153
11/19/2019/,7:39:58,6.800148,79.901016,100.7,113,116,19.5543,0.2153
11/19/2019/,7:40:09,6.800153,79.901024,100.7,108,111,17.6012,0.1862
11/19/2019/,7:40:09,6.800153,79.901024,100.7,107,110,17.6012,0.1862
11/19/2019/,7:40:09,6.800153,79.901024,100.7,109,112,16.6246,0.2251
11/19/2019/,7:40:20,6.80016,79.901031,100.7,115,118,19.5543,0.2445
11/19/2019/,7:40:20,6.80016,79.901031,100.7,110,113,19.5543,0.2445
11/19/2019/,7:40:20,6.80016,79.901031,100.7,104,106,19.5543,0.2251
11/19/2019/,7:40:31,6.800164,79.901039,100.7,98,100,19.5543,0.2153
11/19/2019/,7:40:31,6.800164,79.901039,100.7,102,104,19.5543,0.2153
11/19/2019/,7:40:31,6.800164,79.901039,100.7,110,113,18.5777,0.2153
11/19/2019/,7:40:42,6.800168,79.901031,100.7,115,118,16.6246,0.2348
11/19/2019/,7:40:42,6.800168,79.901031,100.7,114,117,16.6246,0.2348
11/19/2019/,7:40:42,6.800168,79.901031,100.7,114,117,17.6012,0.2251
11/19/2019/,7:40:53,6.800162,79.901039,100.7,113,116,17.6012,0.2348
11/19/2019/,7:40:53,6.800162,79.901039,100.7,113,116,17.6012,0.2348
11/19/2019/,7:40:53,6.800162,79.901039,100.7,112,115,14.6716,0.2348
11/19/2019/,7:41:04,6.800158,79.901047,100.7,111,114,18.5777,0.2153
11/19/2019/,7:41:04,6.800158,79.901047,100.7,110,113,18.5777,0.2153
11/19/2019/,7:41:04,6.800158,79.901047,100.7,108,111,21.5073,0.2153
11/19/2019/,7:41:15,6.80016,79.901047,100.7,104,106,15.6481,0.2056
11/19/2019/,7:41:15,6.80016,79.901047,100.7,101,103,15.6481,0.2056
11/19/2019/,7:41:15,6.80016,79.901047,100.7,103,105,18.5777,0.2153
11/19/2019/,7:41:26,6.80015,79.901039,100.7,116,119,17.6012,0.2153
11/19/2019/,7:41:26,6.80015,79.901039,100.7,122,125,17.6012,0.2153
11/19/2019/,7:41:26,6.80015,79.901039,100.7,117,120,17.6012,0.2348
11/19/2019/,7:41:37,6.800134,79.901047,100.7,104,106,17.6012,0.2153
11/19/2019/,7:41:37,6.800134,79.901047,100.7,93,95,17.6012,0.2153
11/19/2019/,7:41:37,6.800134,79.901047,100.7,91,93,17.6012,0.2153
11/19/2019/,7:41:48,6.80012,79.901039,100.7,93,95,15.6481,0.2251
11/19/2019/,7:41:48,6.80012,79.901039,100.7,97,99,15.6481,0.2251
11/19/2019/,7:41:48,6.80012,79.901039,100.7,104,106,17.6012,0.2056
11/19/2019/,7:41:59,6.800148,79.901039,100.7,113,116,18.5777,0.2153
11/19/2019/,7:41:59,6.800148,79.901039,100.7,119,122,18.5777,0.2153
11/19/2019/,7:41:59,6.800148,79.901039,100.7,117,120,18.5777,0.2153
11/19/2019/,7:42:10,6.800227,79.901054,100.7,109,112,18.5777,0.2056
11/19/2019/,7:42:10,6.800227,79.901054,100.7,112,115,18.5777,0.2056
11/19/2019/,7:42:10,6.800227,79.901054,100.7,137,140,17.6012,0.2153
11/19/2019/,7:42:21,6.800257,79.901062,100.7,162,165,18.5777,0.2251
11/19/2019/,7:42:21,6.800257,79.901062,100.7,181,184,18.5777,0.2251
11/19/2019/,7:42:21,6.800257,79.901062,100.7,177,180,18.5777,0.2251
11/19/2019/,7:42:32,6.800266,79.90107,100.7,164,167,19.5543,0.2251
11/19/2019/,7:42:32,6.800266,79.90107,100.7,156,159,19.5543,0.2251
11/19/2019/,7:42:32,6.800266,79.90107,100.7,147,150,18.5777,0.2348
11/19/2019/,7:42:43,6.800265,79.901062,100.7,144,147,18.5777,0.2251
11/19/2019/,7:42:43,6.800265,79.901062,100.7,146,149,18.5777,0.2251
11/19/2019/,7:42:43,6.800265,79.901062,100.7,152,155,19.5543,0.2251
11/19/2019/,7:42:54,6.80026,79.901062,100.7,159,162,18.5777,0.2251
11/19/2019/,7:42:54,6.80026,79.901062,100.7,162,165,18.5777,0.2251
0/0/2001/,7:42:58,6.800258,79.800003,100.7,165,168,18.5777,0.2251
0/0/2001/,7:42:58,6.800258,79.800003,100.7,165,168,18.5777,0.2251
0/0/2001/,7:42:58,6.800258,79.800003,100.7,166,169,18.5777,0.2056
